lang,file,core_extended,speaker,wd_ID,wd,start,end,ref,tx,ft,mb_ID,mb,doreco-mb-algn,ps,gl,ph_ID,ph
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010985,cnɛl,164.040,164.330,0037_doreco_jeha1242_PoisonMyth,ʔoʔ tbɔh kacnɛl cnɛl dɔk kaʔũn kahawor ʔoʔ ʔoʔ rhreh,the mythical being hit him that mythical being hit his buttocks he ran away,m007628,cnɛl,****,,mythical.being,p034551 p034552 p034553 p034554,c n E l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010986,dɔk,164.330,164.660,0037_doreco_jeha1242_PoisonMyth,ʔoʔ tbɔh kacnɛl cnɛl dɔk kaʔũn kahawor ʔoʔ ʔoʔ rhreh,the mythical being hit him that mythical being hit his buttocks he ran away,m007629,dɔk,****,,ipoh.tree,p034555 p034556 p034557,d O k
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010987,kaʔũn,164.660,164.860,0037_doreco_jeha1242_PoisonMyth,ʔoʔ tbɔh kacnɛl cnɛl dɔk kaʔũn kahawor ʔoʔ ʔoʔ rhreh,the mythical being hit him that mythical being hit his buttocks he ran away,m007630 m007631,ka= ʔũn,**** ****,,LOC= DEM,p034558 p034559 p034560 p034561 p034562,k a ? u~ n
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010988,<p:>,164.860,165.681,0037_doreco_jeha1242_PoisonMyth,ʔoʔ tbɔh kacnɛl cnɛl dɔk kaʔũn kahawor ʔoʔ ʔoʔ rhreh,the mythical being hit him that mythical being hit his buttocks he ran away,m007632,<p:>,<p:>,,<p:>,p034563,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010989,kahawor,165.681,166.337,0037_doreco_jeha1242_PoisonMyth,ʔoʔ tbɔh kacnɛl cnɛl dɔk kaʔũn kahawor ʔoʔ ʔoʔ rhreh,the mythical being hit him that mythical being hit his buttocks he ran away,m007633 m007634,ka= hawor,**** ****,,LOC= buttock,p034564 p034565 p034566 p034567 p034568 p034569 p034570,k a h a w o r
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010990,ʔoʔ,166.337,166.620,0037_doreco_jeha1242_PoisonMyth,ʔoʔ tbɔh kacnɛl cnɛl dɔk kaʔũn kahawor ʔoʔ ʔoʔ rhreh,the mythical being hit him that mythical being hit his buttocks he ran away,m007635,ʔoʔ,****,,3S,p034571 p034572 p034573,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010991,ʔoʔ,166.620,166.815,0037_doreco_jeha1242_PoisonMyth,ʔoʔ tbɔh kacnɛl cnɛl dɔk kaʔũn kahawor ʔoʔ ʔoʔ rhreh,the mythical being hit him that mythical being hit his buttocks he ran away,m007636,ʔoʔ,****,,3S,p034574 p034575 p034576,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010992,rəhreh,166.815,167.270,0037_doreco_jeha1242_PoisonMyth,ʔoʔ tbɔh kacnɛl cnɛl dɔk kaʔũn kahawor ʔoʔ ʔoʔ rhreh,the mythical being hit him that mythical being hit his buttocks he ran away,m007637 m007638,rh~ reh,**** ****,,IMPF~ to.go.away,p034577 p034578 p034579 p034580 p034581 p034582,r @ h r e h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010993,<p:>,167.270,170.320,<p:>,<p:>,<p:>,m007639,<p:>,<p:>,,<p:>,p034583,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010994,<<pr>piŋ>,170.320,171.760,0038_doreco_jeha1242_PoisonMyth,piŋ ky hməs,[sound] X,m007640,piŋ,****,,****,p034584,<<pr>piŋ>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010995,<<ui>>,171.760,172.210,0038_doreco_jeha1242_PoisonMyth,piŋ ky hməs,[sound] X,m007641,****,****,,****,p034585,<<ui>>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010996,<<ui>ky>,172.210,172.653,0038_doreco_jeha1242_PoisonMyth,piŋ ky hməs,[sound] X,m007642,k=,****,,REL=,p034586,<<ui>ky>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010997,hməs,172.653,173.105,0038_doreco_jeha1242_PoisonMyth,piŋ ky hməs,[sound] X,m007643,hməs,****,,****,p034587 p034588 p034589 p034590,h m @ s
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010998,<p:>,173.105,173.957,<p:>,<p:>,<p:>,m007644,<p:>,<p:>,,<p:>,p034591,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w010999,ʔoʔ,173.957,174.105,0039_doreco_jeha1242_PoisonMyth,ʔoʔ lɔy batros,"he ran away, straight",m007645,ʔoʔ,****,,3S,p034592 p034593 p034594,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011000,lɔy,174.105,174.668,0039_doreco_jeha1242_PoisonMyth,ʔoʔ lɔy batros,"he ran away, straight",m007646,lɔy,****,,to.flee,p034595 p034596 p034597,l O j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011001,<<fs>ba>,174.668,175.096,0039_doreco_jeha1242_PoisonMyth,ʔoʔ lɔy batros,"he ran away, straight",m007647,****,****,,****,p034598,<<fs>ba>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011002,<p:>,175.096,175.704,0039_doreco_jeha1242_PoisonMyth,ʔoʔ lɔy batros,"he ran away, straight",m007648,<p:>,<p:>,,<p:>,p034599,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011003,tros,175.704,176.059,0039_doreco_jeha1242_PoisonMyth,ʔoʔ lɔy batros,"he ran away, straight",m007649,tros,****,,to.be.straight,p034600 p034601 p034602 p034603,t r o s
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011004,<p:>,176.059,177.780,<p:>,<p:>,<p:>,m007650,<p:>,<p:>,,<p:>,p034604,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011005,<<pr>ton>,177.780,178.927,0040_doreco_jeha1242_PoisonMyth,ton ʔoʔ k pay kcnɛl dɔk,"""there he you mythical being of the ipoh tree""",m007651,ton,****,,DEM,p034605,<<pr>ton>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011006,ʔoʔ,178.927,179.040,0040_doreco_jeha1242_PoisonMyth,ton ʔoʔ k pay kcnɛl dɔk,"""there he you mythical being of the ipoh tree""",m007652,ʔoʔ,****,,3S,p034606 p034607 p034608,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011007,kəpay,179.040,179.403,0040_doreco_jeha1242_PoisonMyth,ton ʔoʔ k pay kcnɛl dɔk,"""there he you mythical being of the ipoh tree""",m007653 m007654,k= pay,end start,,REL= 2S.DIS,p034609 p034610 p034611 p034612 p034613,k @ p a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011008,kə,179.403,179.571,0040_doreco_jeha1242_PoisonMyth,ton ʔoʔ k pay kcnɛl dɔk,"""there he you mythical being of the ipoh tree""",m007655,k=,****,,REL=,p034614 p034615,k @
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011009,<<wip>>,179.571,179.806,0040_doreco_jeha1242_PoisonMyth,ton ʔoʔ k pay kcnɛl dɔk,"""there he you mythical being of the ipoh tree""",m007656,****,****,,****,p034616,<<wip>>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011010,cənɛl,179.806,180.146,0040_doreco_jeha1242_PoisonMyth,ton ʔoʔ k pay kcnɛl dɔk,"""there he you mythical being of the ipoh tree""",m007657,cnɛl,****,,mythical.being,p034617 p034618 p034619 p034620 p034621,c @ n E l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011011,dɔk,180.146,180.567,0040_doreco_jeha1242_PoisonMyth,ton ʔoʔ k pay kcnɛl dɔk,"""there he you mythical being of the ipoh tree""",m007658,dɔk,****,,ipoh.tree,p034622 p034623 p034624,d O k
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011012,<p:>,180.567,183.430,<p:>,<p:>,<p:>,m007659,<p:>,<p:>,,<p:>,p034625,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011013,<<on>lahlahlahlahlahlahlahlahlah>,183.430,186.446,0041_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlahlahlahlah jadiʔ dɔk ʔə̃h,he became this ipoh tree,m007660,lahlahlahlahlahlahlahlahlah,****,,EXP,p034626,<<on>lahlahlahlahlahlahlahlahlah>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011014,jadiʔ,186.446,187.250,0041_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlahlahlahlah jadiʔ dɔk ʔə̃h,he became this ipoh tree,m007661,jadiʔ,****,,to.become,p034627 p034628 p034629 p034630 p034631,J\ a d i ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011015,<p:>,187.250,187.619,0041_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlahlahlahlah jadiʔ dɔk ʔə̃h,he became this ipoh tree,m007662,<p:>,<p:>,,<p:>,p034632,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011016,dɔk,187.619,188.032,0041_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlahlahlahlah jadiʔ dɔk ʔə̃h,he became this ipoh tree,m007663,dɔk,****,,ipoh.tree,p034633 p034634 p034635,d O k
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011017,ʔə̃h,188.032,188.582,0041_doreco_jeha1242_PoisonMyth,lahlahlahlahlahlahlahlahlah jadiʔ dɔk ʔə̃h,he became this ipoh tree,m007664,ʔə̃h,****,,DEM,p034636 p034637 p034638,? @~ h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011018,<p:>,188.582,190.260,<p:>,<p:>,<p:>,m007665,<p:>,<p:>,,<p:>,p034639,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011019,ʔoʔ,190.260,190.400,0042_doreco_jeha1242_PoisonMyth,ʔoʔ jadiʔ dɔk,he became an ipoh tree,m007666,ʔoʔ,****,,3S,p034640 p034641 p034642,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011020,jadiʔ,190.400,190.740,0042_doreco_jeha1242_PoisonMyth,ʔoʔ jadiʔ dɔk,he became an ipoh tree,m007667,jadiʔ,****,,to.become,p034643 p034644 p034645 p034646 p034647,J\ a d i ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011021,dɔk,190.740,191.360,0042_doreco_jeha1242_PoisonMyth,ʔoʔ jadiʔ dɔk,he became an ipoh tree,m007668,dɔk,****,,ipoh.tree,p034648 p034649 p034650,d O k
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011022,<p:>,191.360,192.140,<p:>,<p:>,<p:>,m007669,<p:>,<p:>,,<p:>,p034651,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011023,lə,192.140,192.302,0043_doreco_jeha1242_PoisonMyth,lcnɛl dɔk wɛy,the mythical being of the past,m007670,l=,****,,ID=,p034652 p034653,l @
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011024,<<wip>>,192.302,192.648,0043_doreco_jeha1242_PoisonMyth,lcnɛl dɔk wɛy,the mythical being of the past,m007671,****,****,,****,p034654,<<wip>>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011025,cənɛl,192.648,193.050,0043_doreco_jeha1242_PoisonMyth,lcnɛl dɔk wɛy,the mythical being of the past,m007672,cnɛl,****,,mythical.being,p034655 p034656 p034657 p034658 p034659,c @ n E l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011026,dɔk,193.050,193.330,0043_doreco_jeha1242_PoisonMyth,lcnɛl dɔk wɛy,the mythical being of the past,m007673,dɔk,****,,ipoh.tree,p034660 p034661 p034662,d O k
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011027,wɛy,193.330,194.009,0043_doreco_jeha1242_PoisonMyth,lcnɛl dɔk wɛy,the mythical being of the past,m007674,wɛy,****,,PAST,p034663 p034664 p034665,w E j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011028,<p:>,194.009,196.380,<p:>,<p:>,<p:>,m007675,<p:>,<p:>,,<p:>,p034666,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011029,jasə̃h,196.380,197.021,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007676 m007677,ja= sə̃h,**** ****,,RT= to.meet,p034667 p034668 p034669 p034670 p034671,J\ a s @~ h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011030,wel,197.021,197.301,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007678,wel,****,,again,p034672 p034673 p034674,w e l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011031,kanaw,197.301,197.787,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007679 m007680,ka= naw,**** ****,,SUBJ= what,p034675 p034676 p034677 p034678 p034679,k a n a w
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011032,kdɨh,197.787,198.085,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007681,kdɨh,****,,to.say,p034680 p034681 p034682 p034683,k d 1 h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011033,mam,198.085,198.293,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007682,mamɛy,****,,what,p034684 p034685 p034686,m a m
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011034,ʔayoʔ,198.293,198.750,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007683,ʔayoʔ,****,,situation,p034687 p034688 p034689 p034690 p034691,? a j o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011035,<p:>,198.750,199.317,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007684,<p:>,<p:>,,<p:>,p034692,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011036,layaʔ,199.317,199.825,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007685,layaʔ,****,,type.of.leech,p034693 p034694 p034695 p034696 p034697,l a j a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011037,<p:>,199.825,201.017,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007686,<p:>,<p:>,,<p:>,p034698,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011038,layaʔ,201.017,201.480,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007687,layaʔ,****,,type.of.leech,p034699 p034700 p034701 p034702 p034703,l a j a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011039,tũn,201.480,201.825,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007688,tũn,****,,DEM,p034704 p034705 p034706,t u~ n
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011040,lɛh,201.825,201.977,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007689,lɛh,****,,EMP,p034707 p034708 p034709,l E h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011041,cənɛl,201.977,202.360,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007690,cnɛl,****,,mythical.being,p034710 p034711 p034712 p034713 p034714,c @ n E l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011042,layaʔ,202.360,202.780,0044_doreco_jeha1242_PoisonMyth,jasə̃h wel kanaw kdɨh mamɛy ʔayoʔ layaʔ layaʔ tũn lɛh cnɛl layaʔ,then he was approached by what's it called a leech that leech the mythical being of the leech,m007691,layaʔ,****,,type.of.leech,p034715 p034716 p034717 p034718 p034719,l a j a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011043,<p:>,202.780,203.631,<p:>,<p:>,<p:>,m007692,<p:>,<p:>,,<p:>,p034720,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011044,ʔoʔ,203.631,203.755,0045_doreco_jeha1242_PoisonMyth,ʔoʔ sə̃h badɔk tə̃h,he approached this ipoh tree,m007693,ʔoʔ,****,,3S,p034721 p034722 p034723,? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011045,sə̃h,203.755,204.030,0045_doreco_jeha1242_PoisonMyth,ʔoʔ sə̃h badɔk tə̃h,he approached this ipoh tree,m007694,sə̃h,****,,to.meet,p034724 p034725 p034726,s @~ h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011046,badɔk,204.030,204.520,0045_doreco_jeha1242_PoisonMyth,ʔoʔ sə̃h badɔk tə̃h,he approached this ipoh tree,m007695 m007696,ba= dɔk,**** ****,,GOAL= ipoh.tree,p034727 p034728 p034729 p034730 p034731,b a d O k
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011047,tə̃h,204.520,204.840,0045_doreco_jeha1242_PoisonMyth,ʔoʔ sə̃h badɔk tə̃h,he approached this ipoh tree,m007697,tə̃h,****,,DEM,p034732 p034733 p034734,t @~ h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011048,<p:>,204.840,206.190,<p:>,<p:>,<p:>,m007698,<p:>,<p:>,,<p:>,p034735,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011049,samɛʔ,206.190,206.660,0046_doreco_jeha1242_PoisonMyth,samɛʔ,come together,m007699,samɛʔ,****,,together,p034736 p034737 p034738 p034739 p034740,s a m E ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011050,<p:>,206.660,208.950,<p:>,<p:>,<p:>,m007700,<p:>,<p:>,,<p:>,p034741,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011051,cənɛl,208.950,209.234,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007701,cnɛl,****,,mythical.being,p034742 p034743 p034744 p034745 p034746,c @ n E l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011052,layaʔ,209.234,209.671,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007702,layaʔ,****,,leech,p034747 p034748 p034749 p034750 p034751,l a j a ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011053,lɛh,209.671,209.840,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007703,lɛh,****,,EMP,p034752 p034753 p034754,l E h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011054,kʔoʔ,209.840,210.280,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007704 m007705,k= ʔoʔ,**** ****,,REL= 3S,p034755 p034756 p034757 p034758,k ? o ?
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011055,<p:>,210.280,211.480,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007706,<p:>,<p:>,,<p:>,p034759,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011056,wakribis,211.480,212.243,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007707 m007708 m007709 m007710,wa= k -ri- bis,**** **** **** ****,,IRR.3S= to.die -CAUS- to.die,p034760 p034761 p034762 p034763 p034764 p034765 p034766 p034767,w a k r i b i s
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011057,ʔənuy,212.243,212.480,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007711,ʔnuy,****,,IMM.FUT,p034768 p034769 p034770 p034771 p034772,? @ n u j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011058,bacənɛl,212.480,212.940,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007712 m007713,ba= cnɛl,**** ****,,GOAL= mythical.being,p034773 p034774 p034775 p034776 p034777 p034778 p034779,b a c @ n E l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011059,dɔk,212.940,213.290,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007714,dɔk,****,,ipoh.tree,p034780 p034781 p034782,d O k
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011060,tə̃h,213.290,213.530,0047_doreco_jeha1242_PoisonMyth,cnɛl layaʔ lɛh kʔoʔ wakribis ʔnuy bacnɛl dɔk tə̃h,the mythical being of the leech which he it was about to kill this mythical being of the ipoh tree,m007715,tə̃h,****,,DEM,p034783 p034784 p034785,t @~ h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011061,<p:>,213.530,215.841,<p:>,<p:>,<p:>,m007716,<p:>,<p:>,,<p:>,p034786,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011062,ləʔasal,215.841,216.430,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007717 m007718,l= ʔasal,end start,,ID= origin,p034787 p034788 p034789 p034790 p034791 p034792 p034793,l @ ? a s a l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011063,wɛy,216.430,217.014,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007719,wɛy,****,,PAST,p034794 p034795 p034796,w E j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011064,<p:>,217.014,217.553,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007720,<p:>,<p:>,,<p:>,p034797,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011065,ʔasal,217.553,218.042,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007721,ʔasal,****,,origin,p034798 p034799 p034800 p034801 p034802,? a s a l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011066,<p:>,218.042,218.154,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007722,<p:>,<p:>,,<p:>,p034803,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011067,tə̃h,218.154,218.355,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007723,tə̃h,****,,DEM,p034804 p034805 p034806,t @~ h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011068,wɛy,218.355,218.770,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007724,wɛy,****,,PAST,p034807 p034808 p034809,w E j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011069,lɛh,218.770,218.923,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007725,lɛh,****,,EMP,p034810 p034811 p034812,l E h
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011070,<p:>,218.923,219.370,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007726,<p:>,<p:>,,<p:>,p034813,<p:>
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011071,ʔasal,219.370,219.634,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007727,ʔasal,****,,origin,p034814 p034815 p034816 p034817 p034818,? a s a l
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011072,jahay,219.634,220.103,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007728,jahay,****,,Jahai,p034819 p034820 p034821 p034822 p034823,J\ a h a j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011073,wɛy,220.103,220.320,0048_doreco_jeha1242_PoisonMyth,ʔasal wɛy ʔasal tə̃h wɛy lɛh ʔasal jahay wɛy,"this is old tradition, this old tradition, Jahai tradition",m007729,wɛy,****,,PAST,p034824 p034825 p034826,w E j
jeha1242,doreco_jeha1242_PoisonMyth,core,CP,w011074,<p:>,220.320,224.010,<p:>,<p:>,<p:>,m007730,<p:>,<p:>,,<p:>,p034827,<p:>
